"subject","version","assignmentId","gender","bonus","instructions_time","total_time","comments","timestamp","id"
"A1JKSAQ8UNCE7B","sp_v2_p","3UWN2HHPUY6AJ4LWWI4Z4USSI4ISNQ","Female","88","121007","413638","My strategy was to gain the most points I could , and to take away the most points from the person taking mine. ","2017-05-30 00:07:21","259"
"A3AY0315YWWNXY","sp_v2_p","3TGOYF991XN3T7X9IOBLXQ2ABXWUU0","Male","100","38003","242726","I choose to do nothing so I would not take anything from my partner.","2017-05-30 00:07:25","260"
"ARWF605I7RWM7","sp_v2_p","33LKR6A5KEL8KXRMGVBRHSBBHMS1TH","Female","90","105536","461802","No comments at the current time. Try not to take from each other.","2017-05-30 00:07:34","262"
"A1YSYI926BBOHW","sp_v2_p","3EQHHY4HQST33A6ZXIEWLZ9338P5GU","Male","56","67823","326061","if someone punished me, i would punish them. if they were fair with me, i was fair with them","2017-05-30 00:07:43","264"
"AL3U9R1JW2HN9","sp_v2_p","3L2IS5HSFAJQYHD0LNZZJVAG313UN8","Male","88","110985","384021","Nicely done thanks","2017-05-30 00:08:00","267"
"A21PVQWVOWWCXY","sp_v2_p","3ZOTGHDK5ICS1PL8XX4CJJSX8ENSO5","Female","100","93557","456407","I opted to give zero points in every round, as to give each person involved the most points possible. This assured that the other person would get points, but also assured I would be able to keep points as the other person could not retaliate and take my points away if I had instead chose to give myself points to take theirs away with option A. I think this was kind of a funny study because us mTurkers often wonder if there is REALLY a person on the other end or not.","2017-05-30 00:08:09","270"
"A3LC455KQHELDP","sp_v2_p","3KRVW3HTZNM41M0WKHPZRF3SDE8SMQ","Male","85","104157","401409","Tried to keep as many points as possible. I wanted to punish player X when they took 3 points.","2017-05-30 00:08:11","271"
"A7R1OLLU1Z6RA","sp_v2_p","3WZ36BJEV3H9XV9EIS4GN4OK3YITBR","Male","75","57631","286474","I try to preserve my balance and maximize it when I am choosing first.","2017-05-30 00:08:14","272"
"AJDWFBDGUPY14","sp_v2_p","3ITXP059PWKE0EUBHKC7BNBB9KDSJM","Female","93","84901","452318","Thank you! My strategy was to keep selecting the option that did not change the points. I responded with the option that deducted points the one time the other player selected that option. I really just tried to stay fair.","2017-05-30 00:08:15","273"
"A2QPQ7UNBBQYIE","sp_v2_p","3S0TNUHWKTJJE8FATQKRRYGXS6A8DP","Female","69","80485","341468","Everything worked correctly. Didn't really have a strategy.","2017-05-30 00:08:23","277"
"AHE4MUOZASBLL","sp_v2_p","33PPUNGG386SZEZ2KHFO97U56G7ZRQ","Female","101","54559","426507",,"2017-05-30 00:08:25","278"
"A1UP8J0A0AQN3O","sp_v2_p","3WEV0KO0OMT1XSUJ7OQW8PGY40GSD8","Female","99","110423","465009","Strategy was if I don't take away points, they won't either.","2017-05-30 00:08:26","279"
"A159MC0L7J302O
","sp_v2_p","3NVC2EB65Q00BM4VD5C9D2INU8NY3U","Male","97","37419","283256",,"2017-05-30 00:08:33","282"
"A3TJ62NECUFWBG","sp_v2_p","3DUZQ9U6SMPNR9U5Y9QQEBM547KSV7","Female","70","65120","414386","I TRIED TO PLAY AS FAIRLY AS POSSIBLE. WITH THE FIRST PLAYER, I ONLY ADDED TO MY POINTS ABOUT HALF OF THE TIME SO THAT I DIDN'T TAKE TOO MANY AWAY FROM HIM. THE SECOND PLAYER NOTHING MUCH HAPPENED. THE THIRD PLAYER WAS RELENTLESS, NO MATTER WHAT I DID, SO I LOST QUITE A FEW POINTS. I TRIED TAKING POINTS AWAY FROM HIM AND ALSO TAKING NO POINTS AWAY BUT NOTHING CHANGED HIS BEHAVIOR.","2017-05-30 00:08:58","288"
"A1VW8Y7XCV3DRW","sp_v2_p","3UN61F00HWQUS0FDDT88K3NA5H05RQ","Female","102","74357","336496","I tried to gain the most and lose the least. Great study ","2017-05-30 00:09:04","290"
"A2EAIMII6MSIO5","sp_v2_p","3IGI0VL647LVLCT3P1NQKPIRLFFNOO","Female","103","60063","355162","I tried to get a lot of points for myself, but sometimes picked the ""0/0"" option, so the other person wouldn't lose as many points.","2017-05-30 00:09:06","292"
"A49O4YY0DDAM3","sp_v2_p","3TS1AR6UQQFCCEONARNB1YNNTZK7FC","Male","110","133513","511490","DO WHAT'S BEST FOR ME","2017-05-30 00:09:07","293"
"A2330N30DHHK7L
","sp_v2_p","39JEC7537U27KS591N0QZ6INI4YVCG","Female","106","136226","400859","none","2017-05-30 00:09:14","295"
"A2R38NN0MYTV6Z","sp_v2_p","3CN4LGXD5XPLTINZDJHSN7AT88K4YM","Female","96","121128","505330","I ALWAYS CHOSE B WHEN I WAS PLAYER X, IF I TAKE POINTS FROM THEM, THEY WILL TAKE POINTS FROM ME. I ONLY CHOSE C AS PLAYER Y IF PLAYER X CHOSE A.","2017-05-30 00:09:26","300"
"ACIZKR30ALBE5","sp_v2_p","3I33IC7ZWF3AUMA9TZKOR6VOL3L2AE","Male","87","103829","443972","I was trying to experiment with ways to maximize points but I should of focused on ways to maintain 100 points and uphold fairness.    ","2017-05-30 00:09:26","301"
"A2V2CV4BY2TX7D
A2V2CV4BY2TX7D
A2V2CV4BY2TX7D
A2V2CV4BY2TX7D
A2V2CV4BY2TX7D","sp_v2_p","3OF2M9AATGP6CAM7UX6R8V8RBODZKX","Male","65","86661","442708","No comments. ","2017-05-30 00:09:27","302"
"A2FE6HDHREXIJ5","sp_v2_p","3IKZ72A5B4H1FZGAQY40XV9DTEONF2","Female","55","160476","457295","I chose to be fair and not take any points away from others.","2017-05-30 00:09:27","303"
"AKFUA2F8Q2BFF","sp_v2_p","3I3WADAZ9Q5RVNNXL1R4Q8I5UUG5OH","Male","100","82417","390992","There was no good choice, so the decision was easy--take the one that did nothing.","2017-05-30 00:09:27","304"
"A2XKDVHAFYZSN9","sp_v2_p","3R8YZBNQ9HJ933EWO7Y5DXR101SQ7O","Female","96","91898","509018","I would punish the player if they attempt to take any points from me but do nothing if they do nothing in return.","2017-05-30 00:09:34","306"
"A2MGH3MBXMKD96","sp_v2_p","3K9FOBBF2HKNFRQ6C97YS8EXQAANL7","Female","129","84240","384660","no, just tried to maximize points","2017-05-30 00:09:35","307"
"A2653BIPJKEMRK","sp_v2_p","336KAV9KYQTBQ48C95Y4USDVOUNY2J","Female","127","124216","488710","At first I tried to be somewhat fair, but then I realized that unless I looked out for myself no one else would in this interaction.","2017-05-30 00:09:37","310"
"A2CY1G4VJV3G85","sp_v2_p","37UQDCYH6XW18BADA6SFJKQ9HT87V0","Male","101","105238","464301","none, and was just going for what would benefit me. Specially when he was doing the same.","2017-05-30 00:09:41","311"
"A125KW9P18V5Z1","sp_v2_p","3GNA64GUZE5UGZ0D0EJ8FDD59VXQ59","Male","104","130937","601923","As X I should always get the +3 points because even if they try to punish I still gain 1 point. As Y there is no point in punishing myself more and them at all because it does not help me, I just lose another point per round. If the rules were a bit different I might see changing it up depending on what the opponent does but in this system I didn't see a reason to change. ","2017-05-30 00:09:47","312"
"A3RIXKLECY6XCW","sp_v2_p","3FTOP5WARFPEZ5AZ8ITN1H5SESV0J8","Female","102","38574","271610",,"2017-05-30 00:09:51","315"
"ap4fddwbjw470","sp_v2_p","3CPLWGV3MO0SEPPXNC48NZN2QGTN9A","Female","68","66066","506438","Idiot wanted to lose!","2017-05-30 00:09:52","316"
"
A3NQ8Y8MGI2DQ9
","sp_v2_p","3QUO65DNQUP8G2DCM2ZCYKALTB8UON","Female","62","106844","557865","My strategy was to keep the points as equal as possible.  I eventually decided on zero points for both of us for the last 2 rounds because I was losing at least one point every round that my partner took 3.  ","2017-05-30 00:09:52","317"
"A14ADQ7RUN6TDY","sp_v2_p","3R8YZBNQ9HJ933EWO7Y5DXR101T7Q6","Male","61","121124","528983","I played it fair unless my partner got greedy, and then I hit them with negatives. ","2017-05-30 00:10:01","318"
"AU8YVB738G6C","sp_v2_p","30X31N5D63R3ZLR7NEZUIO8SJXJSA6","Female","76","172192","586741","fun no strategy really","2017-05-30 00:10:15","320"
"A1NGABF082HR2P
","sp_v2_p","3Z3ZLGNNSIVR2KD9MVVF0GFLVZ6Q3J","Female","76","96433","434006","No real strategy, but I wanted both me and my opponents to gain points, whereas it looked like they didn't feel that way.","2017-05-30 00:10:17","322"
"A1YBUA89N9CV2N","sp_v2_p","35BLDD71I6YKSLGJT1KYA4J8RMKZVJ","Male","63","114087","524783","I returned the favor if they were generous to me. ","2017-05-30 00:10:18","323"
"A2F7I73MT6L4CI","sp_v2_p","3KXIR214I4HVSXUSKYAXE39OTTP243","Male","65","121825","555975","well, there really was no upside to making your opponent angry and taking his points, but then I thought the last guy, can't remember his name, was thinking I was a punk, so I started using option C hoping he would stop being a dumbass.","2017-05-30 00:10:18","324"
"A32FB69ZA8QHE7","sp_v2_p","3KGTPGBS6XMU9VO7Z41FR77IS6D2UQ","Male","70","87055","391358","To be fair to the other players first and then to maximize my bonus after that.","2017-05-30 00:10:21","328"
"ADy44EV3GCW85","sp_v2_p","31LM9EDVOLTHK1269OVLCT15ML5NJ5","Male","104","99425","475266","There wasn't much incentive to punish the other player when I was Player X and when I was Player Y it was detrimental to both players, so a no win situation. ","2017-05-30 00:10:21","329"
"AVJ5KLRUSVZBI","sp_v2_p","3L6L49WXW0YNRUDF2HCVCAC0D3G547","Female","80","92202","473099","At first it was trying to gain as many points as I could in Role X by pressing option A, but when I was in Role Y I didn't have as much freedom.  I pressed option C until mentally I realized that every time he pressed option A he was gaining 3 of my points as I was losing them but in reality he was still gaining 1 and i was still losing 3....","2017-05-30 00:10:27","330"
"A8RYGIODZ3LPA","sp_v2_p","3ERMJ6L4DYTIIOG4WEROWO7WQ0W7MJ","Female","57","114704","570951","I tried to keep as much of my point by doing nothing. If the other person sees I am not taking points from them, they are not going to take away from mine.  It was working well with the first 2, then the last person was being more greedy.","2017-05-30 00:10:29","331"
"A1UR6G66USZR5R","sp_v2_p","3DUZQ9U6SMPNR9U5Y9QQEBM547KVSA","Other","60","76746","381143",,"2017-05-30 00:10:30","332"
"A2LI51CANHJ00M","sp_v2_p","3WMOAN2SRBYQBW20QD94FHCZH8CVNY","Male","107","112134","379826","I was trying to get the most points for myself.","2017-05-30 00:10:33","334"
"A1QRLJ6KICINOX","sp_v2_p","338JKRMM260E9CDRCKNVEA1QAM3AH4","Female","67","116727","468978","If they screwed me out of points I did the same to them","2017-05-30 00:10:44","336"
"A12A5GVJX5RZC4","sp_v2_p","3WJ1OXY92AHLG1CY9GTP1X8R73DA8P","Male","54","165980","505514","I tried to be nice and not take from anyone, but the last person was a dick so I just took it back from him.","2017-05-30 00:10:48","337"
"AEK2SAEL9GG39","sp_v2_p","3GNCZX450IO6MTBFVXV0NJ3HWDDAP9","Male","81","74522","337561","Thanks and good luck.  I began with picking o for me & o for other...then I tried to get + for me and - for other.","2017-05-30 00:10:51","339"
"A3ONHNCE473E9V","sp_v2_p","3K4J6M3CXEU09GIGSE5DTAPPVMQAG5","Male","93","115268","485622","My strategy was to keep the points even. If they did not take my points, I would not take their points. I tried to follow this strategy as much as I could without being taken advantage of.","2017-05-30 00:10:53","340"
"A2PL4MBM7Q3EFK","sp_v2_p","31Z0PCVWUKGMVJ6O5BS0I22OK8RT75","Male","118","79107","452898","I kind of suspected that there wasn't actually another person, and after it a while it was pretty clear that the other person would always do the same thing. I tried risking it in the third set. It didn't work","2017-05-30 00:11:03","346"
"A38P2FDXO4TEUV","sp_v2_p","3ZV9H2YQQD8WMH9VY4ULS5X7J0NW3T","Female","100","63409","302570","Fairness and kindness","2017-05-30 00:11:04","347"
"A33OQJ5NRKXQU3","sp_v2_p","33LK57MYLT640TZFZ6FTZHZ1SIQSZ7","Female","72","93721","495946","This was unreal. Learned a few things about myself :)  No strategy, just playing hard.","2017-05-30 00:11:08","348"
"A3NOC3ZO0EP04F","sp_v2_p","3PZDLQMM0TMYN177DDGFX1LCL662CG","Female","100","88031","553569","my strategy was to not loose any points.","2017-05-30 00:11:12","349"
"A3FVI656E4G5TN","sp_v2_p","337RC3OW0530NWZFE0TP2P8ACDCVLW","Female","67","77572","415450","i was trying to be fair then when i seen that they were trying to get a ton of points i started deducting a few","2017-05-30 00:11:23","350"
"A2CF2BD4Q0ZDJN","sp_v2_p","3Z7EFSHGN9FZOHA41218NRF8YF7CX1","Male","67","154911","445973","Mostly I just tried to treat the other person the way they treated me.","2017-05-30 00:11:26","351"
"A9MJVJAMLCDMV","sp_v2_p","3Q5ZZ9ZEVOGOAV0HEK28TMS5FPC58E","Male","72","94543","455609","Really didn't have one just did what I felt was right","2017-05-30 00:11:27","352"
"A2SWQM5X54P1O5","sp_v2_p","3NQL1CS15R9KNV6EXFIFWXA6LSGVYO","Female","104","101271","370588","I tried to do what was best for me, then I felt kinda bad doing that so I tried to be fair. Then I met Sam and decided that it wasn't in my interest to be fair since he/she was paying unfairly. ","2017-05-30 00:11:40","356"
"A299AYFO0RJGDI

A299AYFO0RJGDI
","sp_v2_p","3XUHV3NRVKZH361AHOWE6ZL4I825HT","Female","73","78954","481426","I paid no attention to what the partners did as I want to act according to my own intention and not from a reaction to someone else.  My strategy was to select whichever option caused me to keep or earn the most.  ","2017-05-30 00:11:57","359"
"A14NP6X071S7GK","sp_v2_p","3G5F9DBFOPYY10GPNFERAXF3VW3VHP","Male","79","252978","473073","My strategy was to try to make the other player make choices that would maximize my bonus","2017-05-30 00:11:57","360"
"A1U37XNO6J1R9G","sp_v2_p","3QILPRALQ5WS0K6NIKYUN3SR6AC8N7","Female","100","38141","267731","I did what was best for both of us, not just me. ","2017-05-30 00:12:00","361"
"A3PIUEQ7I741R2","sp_v2_p","3DBQWDE4Y6Z9D2NLKMRRBJI04KB5N2","Female","83","115940","519295","NO
NOT TO LOSE MONEY AND NOT TO DO IT TO MY OPPONANT IF I DON'T HAVE TO.","2017-05-30 00:12:11","363"
"AJMXUF6G3KDLP","sp_v2_p","3IXEICO792K3RJSJM1N8CO2SPX7T66","Male","83","93296","425526","My strategy was to punish the other participant if they kept choosing A. I would rather get the satisfaction of lowering there money they make money myself, since they want to be unfair about it.","2017-05-30 00:12:12","364"
"A2XNIZD98WBDTT
","sp_v2_p","3570Y55XZPK15YGJ8KJTWW7WYDSYG2","Female","114","117139","510620","My strategy was to pick my choice based on what the other player did. If the other player was adamant about taking points from me then I took points too. ","2017-05-30 00:12:25","366"
"ABMAH819AVF2U","sp_v2_p","3QY5DC2MXRLEAP0JNZGMBQ171AIFUN","Male","95","58728","359587","strategy was to lose as few points as possible.","2017-05-30 00:12:28","367"
"A392P1JQB1KR2E","sp_v2_p","3FFJ6VRIL1PI4UQTQ08NPGQS1D60IW","Male","70","108567","400346","Always went with the option that didn't change anything.  Just being fair.","2017-05-30 00:12:30","368"
"A14WLAP6TCEKO0","sp_v2_p","3PH3VY7DJLYX7AGOJBPUW62MYVMZWT","Male","114","324536","593064","I tried to get as many point as I could.","2017-05-30 00:12:30","369"
"A2OO4PG3LBLP5I","sp_v2_p","3IFS6Q0HJIKI53A5Z2R7ZMWBW5OSIA","Male","93","108995","493889","enjoyed. just personal preference.","2017-05-30 00:12:31","370"
"AZIAQJWXTSFUX ","sp_v2_p","3Y9N9SS8LYCXDB94H9PV0H8MCKID32","Male","82","54816","347333","GREAT SURVEY, THANKS ","2017-05-30 00:12:32","371"
"AWY68ANFRTHWQ","sp_v2_p","3SPJ0334214BW06KGQ4WT9ZCQ59YJ6","Female","100","98577","451428","I just dont consider myself a greedy person, We could have all lost on this game if We tried to take away from the other","2017-05-30 00:12:43","373"
"A340UGIDGIF4W6","sp_v2_p","3R6BYFZZP7D6RTUES4R9VX0BVSZFXF","Female","117","57586","360148","I didn't have a strategy","2017-05-30 00:12:57","374"
" AHGIM1GD8M6PE","sp_v2_p","39PAAFCODM1O697KN9VGOGIR6QYVTZ","Female","99","87738","456500","i thought we should keep as many points as we could.","2017-05-30 00:13:16","377"
"A2HSCKH5NKN5LP","sp_v2_p","3MYYFCXHJ38L7R2ZJDVMG73P3CUG40","Male","76","40658","267131","No strategy.  Was only concerned with earning the most for myself.  It wasn't a really accurate thing in my opinion anyway.  You were penalizing yourself, but the person still ended up ahead...should have been to take 4 cents from them or something.  This one seemed kind of a no brainer.","2017-05-30 00:13:17","378"
"A2D4GSZPZB56HW","sp_v2_p","3VE8AYVF8MYGCST6KWFHFYJI4JQ8F0","Female","87","223229","510003",,"2017-05-30 00:13:27","380"
"A1RCP3YTL0TE7W","sp_v2_p","3TXMY6UCAEPFFK9SFO6GTJJF1CJQCH","Male","50","98049","387281",,"2017-05-30 00:13:28","381"
"A2KNF9WUO61ZD9","sp_v2_p","3OXV7EAXLERYS2UP7MHHUBYUVYV360","Male","93","73313","414928","I was trying to keep as much money as I can... then once I noticed that when I chose 1st I always made money.. when I chose 2nd I usually stayed the same or lost","2017-05-30 00:14:14","388"
"APR6H3HAOE9OU","sp_v2_p","3HRMW88U16R40DGKBF6FH9X9IMQ0MC","Male","100","118738","350873","Fun study. Thank you.","2017-05-30 00:14:19","389"
"A1YTP3NEKN5LG3","sp_v2_p","3X08E93BHVJXPLH7QOFF1EAE5PX669","Female","87","55012","288073","Just earn as many points for myself that I could.","2017-05-30 00:14:29","392"
"A15L4BL6Y7V0ST","sp_v2_p","3X4JMASXCMA8HMCNKQG63TMF6NMB0Y","Female","76","70616","342457","to try to get my partners points below mine","2017-05-30 00:15:03","395"
"A1BFF2UMKXUXAO","sp_v2_p","37QW5D2ZRGNPGXYSQGFGMX2XT9K8SJ","Female","73","87908","399994",,"2017-05-30 00:15:24","398"
"A1WBGYZ6Y8NJ9","sp_v2_p","3TXWC2NHNZRPU2H2V8LUMTX8DF1S9R","Male","125","449427","733316","tried to predict their pattern if they punished i would do the same and if they did nothing i would try the same","2017-05-30 00:15:24","400"
"AEZ8HFKNK24Q3","sp_v2_p","3QILPRALQ5WS0K6NIKYUN3SR6ABN8L","Female","67","87170","469499","When I was playing role Y, I am at the mercy of the other player. Most are nice, the last guy is more aggressive. I didn't have a strategy, I was just trying to preserve whatever little I had. ","2017-05-30 00:15:29","401"
"A2A1D52ZPSW6L9","sp_v2_p","3X66WABAJWJ0PVJVJZQ362BJPCY3G2","Male","100","48935","288411","I just tried to make sure we both got a good bonus and be fair.","2017-05-30 00:15:37","402"
"A3KX8PBHVFQZ3U","sp_v2_p","3C8HJ7UOP7V12YMAF9J7N80V0T8ZM2","Male","100","169561","445104",,"2017-05-30 00:15:41","404"
"A2ARHK50FQ79YC","sp_v2_p","30X31N5D63R3ZLR7NEZUIO8SJXKASP","Male","116","101760","515392","I am just grateful that I ended up with more than 100 points! When in Role X, I tested my opponents by selecting Option A. Luckily, one of them bit and I was able to increase my bankroll. Aside from that, I played it safe.","2017-05-30 00:15:49","406"
"APEQ60QNQ3WQT","sp_v2_p","31QTRG6Q2TE7IB9IB39GQ5LOZ4FYP6","Male","84","133676","483581","no. I tried to benefit myself first.","2017-05-30 00:15:57","407"
"AO33H4GL9KZX9","sp_v2_p","3O7L7BFSHEQHVK5NY772A5SWVEGIE0","Male","100","137101","453197","Lose as little as possible. If the other player takes money, then try to punish as much as possible, but none decided to take the points away. So it was all good. ","2017-05-30 00:16:07","409"
"A20CZCJPRP54G9","sp_v2_p","3483FV8BEEK97KY63M3CB1T2PKV62S","Male","60","267126","599966","Thanks for the study. My strategy was to keep points but once I started losing points I cared more about exacting revenge on a participant that I suspect wasn't even human. So, not the best strategy, I would change it up if I had another chance.","2017-05-30 00:16:10","410"
"AOB6ZJTDB416G","sp_v2_p","3LUY3GC63Z1O3RDHOUJGDS1RV577PF","Male","68","52164","402270","I tried to almost always choose the option that did not take money away from my partner, for fear that they would take money away from me the next round. However in the third round I was consistently losing money despite not taking from my partner.","2017-05-30 00:16:20","412"
"A2F4PN44SHD6X4","sp_v2_p","3G2UL9A02DFGTLVC9YK77SAA00H678","Female","105","81443","354682","I was just trying to do what was best for me.  I felt no bad feelings toward my opponents trying to do the same.","2017-05-30 00:16:30","414"
"A2Q49PGT1MQAPI
","sp_v2_p","3C6FJU71TQUKAGHESP8A0B8N7L7UYY","Female","51","56372","356317","my strat was to punish people for taking my points, but the last person I played with didn't realize he was losing more points than gaining.","2017-05-30 00:16:47","416"
"A3GLBBC7A04J8X","sp_v2_p","369J354OFDBZME6D21O1D5N3Z30G6L","Female","107","104285","451935","I based it on whether the person would deduct points from me. I didn't want to deduct points from them but it was sometimes necessary in order to keep my points.","2017-05-30 00:16:59","417"
"A1N8TKTLXV92QR","sp_v2_p","34MAJL3QP4OKDFQBOYO2XDEGZ7P34F","Male","61","146672","551382","I was trying to be equitable as possible.  With Ryan I was trying to change his behavior to be that was as well by providing a loss.","2017-05-30 00:17:07","420"
"A3OLRWACCCCUTU","sp_v2_p","3HVVDCPGTET5A32PSKI0VFMLO70YTB","Female","100","43824","296469","I didn't want to take points away from the other person, and fortunately they didn't want to take away from me either so we both had the same POV.","2017-05-30 00:17:10","422"
"AH55BV4L4HOZC","sp_v2_p","3RXCAC0YIRQMQSP1VGLZXJJU5YQG87","Female","96","72375","435464","I didn't want to loose any points. And even if I had chosen to gain 3 points in option A, it didn't pay because I would loose 4 points in the following play if the other player chose option C. ","2017-05-30 00:17:22","424"
"AOUA5V4K3BQ23","sp_v2_p","3I0BTBYZAXM4UU5YUIUQB4KGRW40Y2","Male","101","63289","469042","In the end, I decided not to be a jerk. I realize that if you're player 1, spamming the +3/-3 means you make money each round even if the person chooses to harm you in retaliation. But I thought about your thing that it's a real person on the other end. I don't want to screw them over.

I think the optimal strategy as player 1 is to choose +3/-3 every time no matter what they do.

I think the optimal strategy as player 2 is to choose 0/0 as long as they do. The first time the go +3/-3, you hit them back with a -1/-2, hoping they respect it and go to 0/0. But if they choose another +3/-3, just throw 0/0s, because at least you're not losing more on your turn, and they've shown they understand that they still make most money by throwing +3/-3.

But that's too cutthroat for me, so I went with peace! I did throw a single +3/-3. But it was just for fun, to see what would happen.","2017-05-30 00:17:47","426"
"A2I8VBHRESMG9S","sp_v2_p","31N2WW6R9RRUBVN08FKLOHB7OXY3F3","Male","90","81912","451266","I would play the option where neither of us gained or lost any points.  However if the other person made me lose points I would give him a second chance.  But if the other person made me lose points twice then I would use the option to take away points from him, even if I had to lose a point in the process.","2017-05-30 00:17:49","427"
"ANVXAMUEBGV8N","sp_v2_p","3KB8R4ZV1E85SQN8YS59OL9VD4BGB6","Female","106","110060","446239","Just trying to accumulate points. When I saw other went a certain way upon seeing my decision, I change my choices.","2017-05-30 00:17:54","428"
"AP83TVPBUOHCI","sp_v2_p","3PB5A5BD0V7IQEKILBTTJJNZUEKG7K","Female","89","136213","483615","I tried my best to keep a high score","2017-05-30 00:18:01","429"
"A2YAKP1VHZBVPQ","sp_v2_p","3LEP4MGT3G12G6DHW241I06Y0CVDBT","Female","73","182642","450906","I didn't take anything from anyone, in hopes that they would do the same for me.  No bonus is worth taking from someone else.","2017-05-30 00:18:03","431"
"A3TMFO1A5U4AEL","sp_v2_p","3C6FJU71TQUKAGHESP8A0B8N7L7YU2","Female","100","175633","521176","I wanted us to have equal amounts","2017-05-30 00:18:10","432"
"AS6FM754MF2B2","sp_v2_p","3PQMUDRV7R7TBP79UQXTVKQON7NII9","Female","100","76259","435528","My strategy was too keep my points and also not take away any points from anyone else. I also was really lucky to have partners that didn't take any points away from me, so I showed them the same respect. I was really very happy with the people I worked with in this experiment. ","2017-05-30 00:18:29","434"
"A1DUH3RLI00YQM","sp_v2_p","3GA6AFUKOOPEPRE6358LR2NK4CB3H1","Male","62","106773","477768","Try o lose as few points as [possible. The last guy was a jerk.","2017-05-30 00:18:45","437"
"A1N8BW04V76ZSY","sp_v2_p","37U1UTWH9VNDFIYFBRFBWNX17718RV","Male","60","244068","641306","If they screw with me, I screw right back.","2017-05-30 00:18:58","439"
