"subject","version","assignmentId","gender","bonus","instructions_time","total_time","comments","timestamp","id"
"A3HQXCWOIQKT4F","sp_v2_c","3UJ1CZ6IZHQ6TFFQSI8DADS6RJIS50","Male","86","144537","472996","My strategy is to choose the option that gives me the most points or the one that does not reduce my current points.","2017-05-30 00:08:44","285"
"AMLE1FC3SQVL8","sp_v2_c","3II4UPYCOJ8PKCF6FK1RDP1XMCVQDH","Male","68","109325","395984","I didn't have a strategy in mind until the last few decisions when I decided to conserve what bonus I had left.","2017-05-30 00:08:45","286"
"A24ZAX5O63WVNI","sp_v2_c","3OVR4I9USPKCKGWDM90YAL7R9Z34QJ","Male","67","91381","497287","This game sucks. You loose no matter what you do.","2017-05-30 00:08:56","287"
"A34RYZGNWBPSO4","sp_v2_c","3MAOD8E57QBIFL7VQSAM329KXJKXN3","Female","86","104796","539419","making sure to get points deducted from my rival","2017-05-30 00:09:06","291"
"A2HP33IXANTODT","sp_v2_c","386CSBG1OZNQZ30R5XTD7JR55Q8Q6P","Male","67","137526","528266","none","2017-05-30 00:09:16","297"
"A1HKCTDOTL6C9I","sp_v2_c","3EICBYG644XYTX5FKYM7WI7TNHRCJC","Male","62","122578","610169","For the first two rounds my partners were on the same page with me with our choices. My strategy was to leave the 100 intact and was hoping my partners did the same. Which they did, it was great. For the 3rd round my partner decided to not follow this strategy and decided to gain for himself and take from me. The first choice I decided to stay with the 2nd option and not take anything away from myself and him to see if he would change his mind, but he didn't. So anger came in and I decided to take as much away from him as possible the rest of the round.","2017-05-30 00:09:17","298"
"A168QBUOKNFWWK","sp_v2_c","3OCHAWUVGOLH7FMSTFI6BASG3OFXKY","Female","74","106836","532446","interesting survey! my strategy was that as long as my partner didn't take points away from me then i wouldn't take points away from them. when my partner did take points away, i took points from them til i got tired of taking points away from myself.","2017-05-30 00:09:25","299"
"A2VWE2WN472AMR","sp_v2_c","3VZLGYJEYLBCWALETGLGYPGT7XSZXM","Female","62","64359","429578","Not to take money away from anyone else","2017-05-30 00:09:31","305"
"ATHS9GUME1XCA","sp_v2_c","3W2LOLRXLBGXAJ0GKGCEMS6S27UKRP","Male","56","83387","598890","to try to choose what would keep most of it and hoping other players do the same.","2017-05-30 00:09:35","308"
"A1SOOCPS9CRCQE","sp_v2_c","3KV0LJBBH2MS070J5SPU15YWRCPMRW","Female","72","111261","464015","To gain points","2017-05-30 00:10:15","319"
"A3PD06OTVDYTQN","sp_v2_c","3HWRJOOET536PY8J3J1GE7YJ4CHSE1","Female","67","137291","508981","I only punished people that punished me first.","2017-05-30 00:10:16","321"
"A8RAYYZKGDBQD","sp_v2_c","37Q970SNZE975XE7RV617NFPF3E1SS","Female","70","103881","645555","I JUST TRIED TO BE FAIR","2017-05-30 00:10:20","327"
"A2B8EAPA608JDH","sp_v2_c","3N4BPTXIO8TPQBSXOA7JR3TC96YUK3","Female","73","108633","556463","Nice","2017-05-30 00:10:43","335"
"A2LAKROAU2MVEN","sp_v2_c","3WAKVUDHUWH1VWLD5GIANYOQ3MZ7UB","Female","68","96222","552970","I basically tried to make things even for my partner and I, but if they acted selfishly I reacted the same way to punish them.","2017-05-30 00:10:56","341"
"AYH6G17Q8FY3B","sp_v2_c","3DQQ64TANGM3T6EIW2RS5808OWFPWY","Female","86","48732","384896","none - just try to maximize points","2017-05-30 00:10:59","342"
"A3SDFAOJW87FGP","sp_v2_c","3SNVL38CI4TT4HBX2JMJXX7626RCKB","Female","74","67112","488222","As X, I always went with B except once when I wanted to see if Y would punish me if I did A. As Y, I went D except twice to punish the person who went A and hopefully make them change to B. When they didn't, I went with D anyway, so at least my numbers wouldn't go down as fast.","2017-05-30 00:11:32","355"
"A249N5A1E58ROI","sp_v2_c","36NEMU28XFEX83H54MZ0O46DJR4MWZ","Female","67","286446","720942","If they kept taking from me, I would generally keep taking from them until they would stop. But the third guy wouldn't stop so a few rounds I just did the neutral option to keep myself from losing more points since I subtract one from myself too as the Y player.","2017-05-30 00:11:46","357"
"A2ECKFN36SS0J7","sp_v2_c","3FE7TXL1LIO2H2HQIVHAH6ATPL72QL","Male","56","116339","513523","Punish those that punish me.","2017-05-30 00:12:06","362"
"A3QJJR5Y3XE92N","sp_v2_c","3YHH42UU5BGKUVYZB350HWIKIH00LA","Male","62","74299","406484","My strategy was to not take money from my partner as long as they didn't take any money from me but if they consistently chose to take money from me then I chose to punish them.","2017-05-30 00:12:42","372"
"A3ITZNJQUTIZ4C","sp_v2_c","38BQUHLA9W1P3U83D08Q7ATRGP5MON","Female","71","212434","616056","I tried to be fair.","2017-05-30 00:13:03","376"
" A2ZJU3KTGX1JDL","sp_v2_c","3E1QT0TDFPA0MJVWL4L2IVWAKBI8IR","Male","62","88374","510098",,"2017-05-30 00:14:07","387"
"AWASM2UVPRQBV","sp_v2_c","3OB0CAO74HQF5UBUSQ1BHWJXDD5YH1","Female","73","155969","638358","tried to be fair ","2017-05-30 00:14:31","393"
"A2VD133723IZR8","sp_v2_c","3YW4XOSQKQMNKA6BG011MOXD00Z1U8","Female","62","70212","374027","I was fair unless the other person was not","2017-05-30 00:14:55","394"
"A1CHC8M7CWC254","sp_v2_c","3YT88D1N08Z5RHFE9QBI4U3CWTF3K5","Male","60","36295","321616","i would try to benefit myself as possible","2017-05-30 00:16:12","411"
"A3IDBFPW2T9P5D","sp_v2_c","384PI804XS27Y8TPVC21TIWFAB80SO","Female","71","58259","468103","If the other person was content with allowing my point total to stay static, I would not take points away from them.","2017-05-30 00:16:32","415"
"A1CIW92DX5V8FD","sp_v2_c","39U1BHVTDLS4U0513ZPA5LQ8F65T30","Female","78","135309","828942","Interesting survey.  I tried to figure out if my opponent was always giving me a deficit of points or not.  If he was ruthless then I tended to not give him points or I chose the most negative option that was availab.e.  ","2017-05-30 00:17:06","419"
"A2A5YQTRSCLO32","sp_v2_c","3SB4CE2TJVWBV2D6HO5HHWPKYCMAXX","Female","93","58037","498759","The A was stuck, it did not allow me to pick B","2017-05-30 00:17:07","421"
"A3K9DXEPMJT2PHA3K9DXEPMJT2PHA3K9DXEPMJT2PHA3K9DXEPMJT2PH
A3K9DXEPMJT2PH","sp_v2_c","3GDTJDAPVUCMI2LN6JJUAO3R1K28M7","Male","90","83014","542296","To make sure my partners did not screw me over to much","2017-05-30 00:17:17","423"
"A2MZYC2OHHM76X","sp_v2_c","3KOPY89HM83AGX9WR5B63F3ZH4F3J6","Male","67","83209","414796","If they were not greedy I didn't take money from them.  If they were greedy I took the -4 cents away from them.  ","2017-05-30 00:18:01","430"
"AOBTFLJU2BEPR","sp_v2_c","354P56DE9K4LGJT9GBNA8X62IPDS7F","Female","85","491762","981747","I tried to maximize the amount i got","2017-05-30 00:18:41","436"
"A2NV8MMAGTLGUH","sp_v2_c","379J5II41OHJLLDTJA4F2LKOCIALEH","Female","72","72369","381837",,"2017-05-30 00:18:45","438"
"AMJ9X1MIE8CZ5","sp_v2_c","3GLB5JMZFXWY7NLSCOWFJBXVGPNGDD","Male","74","65923","455108","My strategy was to do the best for everyone, which was to not let anyone lose points; the first two people I was partnered with shared that strategy. The last person, however, did not have that same strategy so I had to use the ""everyone loses"" strategy to try to get them to correct their strategy (unsuccessfully).","2017-05-30 00:19:01","440"
"AKYXQY5IP7S0Z","sp_v2_c","3QXNC7EIPIWPTTXQM62ACNRPINJ90M","Male","61","87588","348059",,"2017-05-30 00:19:19","443"
"A3C885VF39OBZM","sp_v2_c","317HQ483I7TLPQI0R6AL0SM596HINP","Male","67","84475","403290","Go even with anybody who would, and - them if they - me. honestly if everyone was smart we would all end up with the most points, because you would just go even, but some people want to be rude. ","2017-05-30 00:19:40","447"
"A2VF80YTCQOJ5F","sp_v2_c","386PBUZZXFYRW1ZLXBF6Z1XGHQ6LJ2","Female","73","87859","456344","strategy was to minimize losses.","2017-05-30 00:20:49","451"
"A1PEEFFG1YL103","sp_v2_c","3LO69W1SU3EH5Z9KP5U32O50PYPLGY","Male","54","133278","515525","My thoughts were to not take any points away. But I did just once, to see if it would change the behavior of my partner.","2017-05-30 00:21:13","453"
"A2W5Q0IVJUS7Y6","sp_v2_c","3JZQSN0I3QBV57ZO3UR57B0GS23GFO","Male","62","88804","469839","to keep my loses as little as possible.","2017-05-30 00:21:37","454"
"A2ZSY0INE5KDFL","sp_v2_c","3RRCEFRB7MDPGAUO3R38FWCSNZ2B4E","Male","87","84374","643532","Well, apparently, it was to earn money or punish!  When I went first, I chose the option to earn money every time. That's why I do Mturk. When I went second, I chose the 0-0 option until the other turker chose -1 for me. Then I set out to punish him with the -1/-4 option even though it punished me some.","2017-05-30 00:21:47","455"
"A80PZ8RASZZJI","sp_v2_c","3P4MQ7TPPXD919FXI6DVNAIYXRJBBK","Male","67","168670","482300","My strategy was to be fair and punish unfairness","2017-05-30 00:22:04","458"
"AGU1FHY3JHXSF","sp_v2_c","3U4J9857OECMZXC75P1FI8W2E1SB7Y","Female","58","110423","504025","If the person took from me I took from them otherwise I did zero.","2017-05-30 00:22:06","459"
"A57D4ZAK8NKWS","sp_v2_c","34V1S5K3GS2K74J5OVIRLO1GVQ569K","Male","64","104213","530970","to maximize my points","2017-05-30 00:22:35","461"
"	A2HW364F4TCKL3","sp_v2_c","3H8DHMCCW9C399HB2FHUH3PON64DKD","Female","72","89830","558269","The last turker was greedy!","2017-05-30 00:22:39","462"
"A14A8J5H98KLO6","sp_v2_c","3S3AMIZX3U6LQB5NA20WTKCGIXVDC0","Male","67","143090","623050","Keep it as even as possible when playing person X. While playing person Y, I chose to penalize the other person if they chose to penalize me, but not for revenge, but rather to get them to stop choosing to penalize.","2017-05-30 00:22:51","464"
"A24X2HA8XLUEEX","sp_v2_c","3BV8HQ2ZZW2YCNTAG1WRHJC018N6AZ","Female","74","101651","548358","I WAS TRYING TO GUESS WHAT THE OTHER PLAYER WOULD PICK AT FIRST THEN I WAS JUST TRYING TO KEEP WHAT I HAD LEFT.","2017-05-30 00:23:14","465"
"A24VTQ1UJ5XAST","sp_v2_c","3C5W7UE9CFRCX3MVERVMQNKKSTAMXS","Female","82","115465","548870","Tried to vary my choices most of the time, but chose to not penalize myself or opponent most of the time, also.","2017-05-30 00:23:14","466"
" A2IYFIFGMO8N0F","sp_v2_c","3PXX5PX6LXZ4IZA5CSDZSZYSF9YBAP","Female","78","34029","335790","I did not want to take points away from other workers.","2017-05-30 00:23:28","467"
"A23ZAPXXEPKUQR","sp_v2_c","3S06PH7KSR5138VPU5BCCOTPE041DY","Male","88","66295","428446","To keep as much points as I could","2017-05-30 00:24:08","469"
"A25FH7PXC446RG","sp_v2_c","3WRFBPLXRAP6ZN0H633YWMKGQOK3NA","Female","82","153849","646736","At first I was trying to keep it even but then the last round I could see that's not what the mTurker was doing.  It was fun.  Thank you","2017-05-30 00:24:42","472"
"A6P84EZCZF7II","sp_v2_c","3HL8HNGX452GQXCGPOLVFUETOP7F9V","Male","56","80520","446146","Try not to lose money.","2017-05-30 00:24:44","473"
"A5V3ZMQI0PU3F","sp_v2_c","3IXQG4FA2TZQDG00KMZZW4N89RGB9A","Female","83","94782","686116","To lose as few points as possible.","2017-05-30 00:25:42","475"
"A2I5850G7EOPQ2","sp_v2_c","3WYGZ5XF3WG9BY0TZ5CJC2BOO9DKSD","Male","87","87952","533536","no","2017-05-30 00:27:42","480"
"A77K8W55MJEKX","sp_v2_c","3PXX5PX6LXZ4IZA5CSDZSZYSF9YABO","Female","95","85536","560322","I tried to use a strategy that would maximize my gains","2017-05-30 00:28:13","482"
"A13WFFPE9L1QAB","sp_v2_c","3OSWBBLG1EY9T9GI1YWJ7XXQJFIXDL","Male","70","438605","1690692","My strategy was not to make the situation more complicated than it seems by not taking away points from others if they were fair with me in Role X. If they reciprocated fairness, i will then return the favor. But, a guy like Sam that chooses to be greedy, i will condemn his actions by taking away four of his points and hope he gets the message crystal clear.","2017-05-30 00:28:29","483"
"A2WGW5Y3ZFBDEC","sp_v2_c","31JLPPHS2UVOH80T7I3BBBKLGYP3OP","Male","68","92710","463681","I punished my partner by subtracting points, if they responded by not subtracting points from my score. If they didn't respond to that, then I no longer bothered.","2017-05-30 00:28:55","484"
"A30VLAIIJIG5IS","sp_v2_c","37Q970SNZE975XE7RV617NFPF3DS1I","Male","62","120442","645722"," I tried to stay at a dollar - assuming the other player did not get greedy- - if they did they got payback","2017-05-30 00:34:05","491"
"A1UY2W2FL9CWN","sp_v2_c","3MRNMEIQW57ETFZTNFTVW323C69LDO","Male","82","93401","339169","My strategy was to do the help myself rather than hurt the other person. ","2017-05-30 00:44:15","501"
"A1O67YS3DU0ZHX","sp_v2_c","3K2755HG5S4STNPX14QX1QXJFANDFB","Female","68","117748","423599","N/A","2017-05-30 00:46:21","506"
"A25L985XCNESXE","sp_v2_c","3OLF68YTN92UVGMLHUZVBPPDU7PFAA","Female","76","75344","431561","I tried to be fair, and it worked the first time, the second time I looked out for myself, the third time fairness had no impact.","2017-05-30 00:48:41","508"
"AI17G5BUX2I2A
","sp_v2_c","3AMW0RGHOD3D6C5441059PNHVKBNP5","Male","70","91330","458321","I hoped that most people would just remain neutral and let us both stay with 100 points but when I was ""y"" if someone picked option an I would take away -4 to hurt them for hurting me. ","2017-05-30 00:50:15","512"
"A1MUEKEQQVROE7","sp_v2_c","36V4Q8R5ZK1SO6LJSD0UWFORVQNMQV","Male","1382","27652","243268","My strategy was to just be kind.","2017-05-30 00:51:47","514"
"A36MRQBG3LDR7I","sp_v2_c","3IO1LGZLK9YKTZ0VJ3CDLS65BKO86Y","Female","80","117788","417470","I tried to keep as many points as possible.","2017-05-30 00:52:26","515"
"A32QYANWMXW8EL","sp_v2_c","3E47SOBEYQX2YML92G17KHSTA22CI0","Female","59","392765","778071","Not really a strategy, just tried to be fair","2017-05-30 00:53:57","516"
"A37EV8RZ82WT8E","sp_v2_c","36TFCYNS44BQ5PLKNUF9YICOB7BXHU","Male","58","37424","416223",,"2017-05-30 00:55:51","517"
"A1V2H0UF94ATWY","sp_v2_c","3R2UR8A0IAH0X677R7AZIR9PNTPXOI","Male","75","127561","637672","If they were good to me, I was good to them.  If they tried to take points from me, I tried to take and equal number of points from them.","2017-05-30 01:11:13","527"
"A1RNKE76MF92KA","sp_v2_c","3RYC5T2D73UYLAXWX8HMI9SRWH2RPZ","Female","66","94782","430384","I'd prefer if we all just kept our original amounts, it benefits everyone nicely. ","2017-05-30 01:12:35","530"
"A2LQ33BQ8G259D","sp_v2_c","3Z9WI9EOZZPKLPMDOB0K8O4MFYYKHU","Male","70","147301","598587","When my partner chose X I chose C as a sort of tit for tat strategy. After choosing C several times in a row without my partner changing strategy I went back to choosing D in an attempt to lose as little as possible over the remainder of the game.","2017-05-30 01:14:20","531"
"A24U7XTFENX96C","sp_v2_c","3H8DHMCCW9C399HB2FHUH3PON65KDL","Female","76","131289","751908","My strategy was to just try to keep my initial 100 points. With Ryan I punished sparingly since I would lose a point myself.","2017-05-30 01:18:18","534"
"A2T2RV6G8AMC7Y","sp_v2_c","3L70J4KAZGNXXW8PQO45NPMSIUCADX","Male","96","73762","373338","I tried to not really give the other person a penalty because that would hurt me too. ","2017-05-30 01:45:07","538"
"A2YKYAZYVWOXBO","sp_v2_c","3EFE17QCRC6I98ZLTK9MZAVWWSBSHJ","Male","72","191632","570066","to treat the other same as they seemd to treat me","2017-05-30 01:52:08","541"
